ScenarioName,Variant-1,Variant-2,ScenarioYear,Location_from_at,Location_to,Input,Output,Category,VariableContext,VariableName,Value,unit,start of timeindex,end of timeindex,resolution of timeindex,Source,Method,Comment,tags,userdefined data
BASE,LOW,,2050,CH,,,,Demand,residential|building|mfh|1920-1945,energy_reference_area,21.40,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,LOW,,2060,CH,,,,Demand,residential|building|mfh|1920-1945,energy_reference_area,20.90,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,LOW,,2020,CH,,,,Demand,residential|building|mfh|1946-1960,energy_reference_area,27.93,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,LOW,,2030,CH,,,,Demand,residential|building|mfh|1946-1960,energy_reference_area,27.80,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,LOW,,2040,CH,,,,Demand,residential|building|mfh|1946-1960,energy_reference_area,27.28,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,LOW,,2050,CH,,,,Demand,residential|building|mfh|1946-1960,energy_reference_area,25.54,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,LOW,,2060,CH,,,,Demand,residential|building|mfh|1946-1960,energy_reference_area,20.84,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,LOW,,2020,CH,,,,Demand,residential|building|mfh|1961-1970,energy_reference_area,37.84,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,LOW,,2030,CH,,,,Demand,residential|building|mfh|1961-1970,energy_reference_area,37.78,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,LOW,,2040,CH,,,,Demand,residential|building|mfh|1961-1970,energy_reference_area,37.50,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,LOW,,2050,CH,,,,Demand,residential|building|mfh|1961-1970,energy_reference_area,36.28,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,LOW,,2060,CH,,,,Demand,residential|building|mfh|1961-1970,energy_reference_area,32.20,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,LOW,,2020,CH,,,,Demand,residential|building|mfh|1971-1980,energy_reference_area,34.10,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,LOW,,2030,CH,,,,Demand,residential|building|mfh|1971-1980,energy_reference_area,34.09,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,LOW,,2040,CH,,,,Demand,residential|building|mfh|1971-1980,energy_reference_area,33.99,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,LOW,,2050,CH,,,,Demand,residential|building|mfh|1971-1980,energy_reference_area,33.49,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,LOW,,2060,CH,,,,Demand,residential|building|mfh|1971-1980,energy_reference_area,31.39,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,LOW,,2020,CH,,,,Demand,residential|building|mfh|1981-1990,energy_reference_area,27.64,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,LOW,,2030,CH,,,,Demand,residential|building|mfh|1981-1990,energy_reference_area,27.64,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,LOW,,2040,CH,,,,Demand,residential|building|mfh|1981-1990,energy_reference_area,27.61,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,LOW,,2050,CH,,,,Demand,residential|building|mfh|1981-1990,energy_reference_area,27.44,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,LOW,,2060,CH,,,,Demand,residential|building|mfh|1981-1990,energy_reference_area,26.53,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,LOW,,2020,CH,,,,Demand,residential|building|mfh|1991-2000,energy_reference_area,25.68,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,LOW,,2030,CH,,,,Demand,residential|building|mfh|1991-2000,energy_reference_area,25.68,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,LOW,,2040,CH,,,,Demand,residential|building|mfh|1991-2000,energy_reference_area,25.68,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,LOW,,2050,CH,,,,Demand,residential|building|mfh|1991-2000,energy_reference_area,25.62,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,LOW,,2060,CH,,,,Demand,residential|building|mfh|1991-2000,energy_reference_area,25.22,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,LOW,,2020,CH,,,,Demand,residential|building|mfh|2001-2010,energy_reference_area,30.33,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,LOW,,2030,CH,,,,Demand,residential|building|mfh|2001-2010,energy_reference_area,30.33,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,LOW,,2040,CH,,,,Demand,residential|building|mfh|2001-2010,energy_reference_area,30.33,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,LOW,,2050,CH,,,,Demand,residential|building|mfh|2001-2010,energy_reference_area,30.32,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,LOW,,2060,CH,,,,Demand,residential|building|mfh|2001-2010,energy_reference_area,30.17,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,LOW,,2020,CH,,,,Demand,residential|building|mfh|2011-2017,energy_reference_area,25.31,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,LOW,,2030,CH,,,,Demand,residential|building|mfh|2011-2017,energy_reference_area,25.31,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,LOW,,2040,CH,,,,Demand,residential|building|mfh|2011-2017,energy_reference_area,25.31,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,LOW,,2050,CH,,,,Demand,residential|building|mfh|2011-2017,energy_reference_area,25.31,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,LOW,,2060,CH,,,,Demand,residential|building|mfh|2011-2017,energy_reference_area,25.28,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,LOW,,2020,CH,,,,Demand,residential|building|mfh|>2017,energy_reference_area,5.34,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,LOW,,2030,CH,,,,Demand,residential|building|mfh|>2017,energy_reference_area,37.28,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,LOW,,2040,CH,,,,Demand,residential|building|mfh|>2017,energy_reference_area,48.03,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,LOW,,2050,CH,,,,Demand,residential|building|mfh|>2017,energy_reference_area,58.42,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,LOW,,2060,CH,,,,Demand,residential|building|mfh|>2017,energy_reference_area,74.37,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,LOW,,2020,CH,,,,Demand,residential|building|sfh|<1920,energy_reference_area,41.42,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,LOW,,2030,CH,,,,Demand,residential|building|sfh|<1920,energy_reference_area,39.58,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,LOW,,2040,CH,,,,Demand,residential|building|sfh|<1920,energy_reference_area,37.30,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,LOW,,2050,CH,,,,Demand,residential|building|sfh|<1920,energy_reference_area,34.59,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,LOW,,2060,CH,,,,Demand,residential|building|sfh|<1920,energy_reference_area,31.47,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,LOW,,2020,CH,,,,Demand,residential|building|sfh|1920-1945,energy_reference_area,21.76,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,LOW,,2030,CH,,,,Demand,residential|building|sfh|1920-1945,energy_reference_area,20.55,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,LOW,,2040,CH,,,,Demand,residential|building|sfh|1920-1945,energy_reference_area,18.96,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,LOW,,2050,CH,,,,Demand,residential|building|sfh|1920-1945,energy_reference_area,16.98,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,LOW,,2060,CH,,,,Demand,residential|building|sfh|1920-1945,energy_reference_area,14.65,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,LOW,,2020,CH,,,,Demand,residential|building|sfh|1946-1960,energy_reference_area,20.65,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,LOW,,2030,CH,,,,Demand,residential|building|sfh|1946-1960,energy_reference_area,19.90,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,LOW,,2040,CH,,,,Demand,residential|building|sfh|1946-1960,energy_reference_area,18.79,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,LOW,,2050,CH,,,,Demand,residential|building|sfh|1946-1960,energy_reference_area,17.27,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,LOW,,2060,CH,,,,Demand,residential|building|sfh|1946-1960,energy_reference_area,15.31,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,LOW,,2020,CH,,,,Demand,residential|building|sfh|1961-1970,energy_reference_area,18.68,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,LOW,,2030,CH,,,,Demand,residential|building|sfh|1961-1970,energy_reference_area,18.16,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,LOW,,2040,CH,,,,Demand,residential|building|sfh|1961-1970,energy_reference_area,17.34,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,LOW,,2050,CH,,,,Demand,residential|building|sfh|1961-1970,energy_reference_area,16.16,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,LOW,,2060,CH,,,,Demand,residential|building|sfh|1961-1970,energy_reference_area,14.57,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,LOW,,2020,CH,,,,Demand,residential|building|sfh|1971-1980,energy_reference_area,24.85,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,LOW,,2030,CH,,,,Demand,residential|building|sfh|1971-1980,energy_reference_area,24.35,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,LOW,,2040,CH,,,,Demand,residential|building|sfh|1971-1980,energy_reference_area,23.49,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,LOW,,2050,CH,,,,Demand,residential|building|sfh|1971-1980,energy_reference_area,22.16,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,LOW,,2060,CH,,,,Demand,residential|building|sfh|1971-1980,energy_reference_area,20.28,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,LOW,,2020,CH,,,,Demand,residential|building|sfh|1981-1990,energy_reference_area,27.56,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,LOW,,2030,CH,,,,Demand,residential|building|sfh|1981-1990,energy_reference_area,27.21,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,LOW,,2040,CH,,,,Demand,residential|building|sfh|1981-1990,energy_reference_area,26.52,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,LOW,,2050,CH,,,,Demand,residential|building|sfh|1981-1990,energy_reference_area,25.36,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,LOW,,2060,CH,,,,Demand,residential|building|sfh|1981-1990,energy_reference_area,23.58,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,LOW,,2020,CH,,,,Demand,residential|building|sfh|1991-2000,energy_reference_area,24.47,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,LOW,,2030,CH,,,,Demand,residential|building|sfh|1991-2000,energy_reference_area,24.22,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,LOW,,2040,CH,,,,Demand,residential|building|sfh|1991-2000,energy_reference_area,23.67,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,LOW,,2050,CH,,,,Demand,residential|building|sfh|1991-2000,energy_reference_area,22.68,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,LOW,,2060,CH,,,,Demand,residential|building|sfh|1991-2000,energy_reference_area,21.11,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,LOW,,2020,CH,,,,Demand,residential|building|sfh|2001-2010,energy_reference_area,23.71,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,LOW,,2030,CH,,,,Demand,residential|building|sfh|2001-2010,energy_reference_area,23.53,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,LOW,,2040,CH,,,,Demand,residential|building|sfh|2001-2010,energy_reference_area,23.06,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,LOW,,2050,CH,,,,Demand,residential|building|sfh|2001-2010,energy_reference_area,22.15,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,LOW,,2060,CH,,,,Demand,residential|building|sfh|2001-2010,energy_reference_area,20.66,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,LOW,,2020,CH,,,,Demand,residential|building|sfh|2011-2017,energy_reference_area,13.60,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,LOW,,2030,CH,,,,Demand,residential|building|sfh|2011-2017,energy_reference_area,13.56,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,LOW,,2040,CH,,,,Demand,residential|building|sfh|2011-2017,energy_reference_area,13.41,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,LOW,,2050,CH,,,,Demand,residential|building|sfh|2011-2017,energy_reference_area,13.06,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,LOW,,2060,CH,,,,Demand,residential|building|sfh|2011-2017,energy_reference_area,12.41,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,LOW,,2020,CH,,,,Demand,residential|building|sfh|>2017,energy_reference_area,1.78,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,LOW,,2030,CH,,,,Demand,residential|building|sfh|>2017,energy_reference_area,12.43,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,LOW,,2040,CH,,,,Demand,residential|building|sfh|>2017,energy_reference_area,16.01,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,LOW,,2050,CH,,,,Demand,residential|building|sfh|>2017,energy_reference_area,19.47,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,LOW,,2060,CH,,,,Demand,residential|building|sfh|>2017,energy_reference_area,24.79,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,HIGH,,2020,CH,,,,Demand,commercial,energy_reference_area,240.83,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,HIGH,,2030,CH,,,,Demand,commercial,energy_reference_area,271.69,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,HIGH,,2040,CH,,,,Demand,commercial,energy_reference_area,295.06,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,HIGH,,2050,CH,,,,Demand,commercial,energy_reference_area,313.94,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,LOW,,2020,CH,,,,Demand,commercial,energy_reference_area,240.83,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,LOW,,2030,CH,,,,Demand,commercial,energy_reference_area,256.70,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,LOW,,2040,CH,,,,Demand,commercial,energy_reference_area,258.65,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,LOW,,2050,CH,,,,Demand,commercial,energy_reference_area,257.38,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,REF,,2020,CH,,,,Demand,commercial,energy_reference_area,240.83,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,REF,,2030,CH,,,,Demand,commercial,energy_reference_area,264.35,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,REF,,2040,CH,,,,Demand,commercial,energy_reference_area,277.48,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,REF,,2050,CH,,,,Demand,commercial,energy_reference_area,286.99,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,HIGH,,2020,CH,,,,Demand,industrial,energy_reference_area,94.27,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,HIGH,,2030,CH,,,,Demand,industrial,energy_reference_area,101.38,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,HIGH,,2040,CH,,,,Demand,industrial,energy_reference_area,108.67,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,HIGH,,2050,CH,,,,Demand,industrial,energy_reference_area,115.11,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,LOW,,2020,CH,,,,Demand,industrial,energy_reference_area,94.27,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,LOW,,2030,CH,,,,Demand,industrial,energy_reference_area,99.66,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,LOW,,2040,CH,,,,Demand,industrial,energy_reference_area,104.20,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,LOW,,2050,CH,,,,Demand,industrial,energy_reference_area,107.80,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,REF,,2020,CH,,,,Demand,industrial,energy_reference_area,94.27,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,REF,,2030,CH,,,,Demand,industrial,energy_reference_area,100.53,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,REF,,2040,CH,,,,Demand,industrial,energy_reference_area,106.56,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,REF,,2050,CH,,,,Demand,industrial,energy_reference_area,111.76,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,HIGH,,2020,CH,,,,Demand,residential,energy_reference_area,492.15,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,HIGH,,2030,CH,,,,Demand,residential,energy_reference_area,562.85,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,HIGH,,2040,CH,,,,Demand,residential,energy_reference_area,616.13,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,HIGH,,2050,CH,,,,Demand,residential,energy_reference_area,659.15,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,LOW,,2020,CH,,,,Demand,residential,energy_reference_area,492.15,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,LOW,,2030,CH,,,,Demand,residential,energy_reference_area,528.69,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,LOW,,2040,CH,,,,Demand,residential,energy_reference_area,533.13,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,LOW,,2050,CH,,,,Demand,residential,energy_reference_area,530.23,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,REF,,2020,CH,,,,Demand,residential,energy_reference_area,492.15,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,REF,,2030,CH,,,,Demand,residential,energy_reference_area,546.12,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,REF,,2040,CH,,,,Demand,residential,energy_reference_area,576.06,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,REF,,2050,CH,,,,Demand,residential,energy_reference_area,597.73,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,HIGH,CONSTANT,2020,CH,,,,Demand,commercial|space_heating,end_use_demand_heat,14.96,TWh/year,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,HIGH,CONSTANT,2030,CH,,,,Demand,commercial|space_heating,end_use_demand_heat,17.23,TWh/year,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,HIGH,CONSTANT,2040,CH,,,,Demand,commercial|space_heating,end_use_demand_heat,17.79,TWh/year,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,HIGH,CONSTANT,2050,CH,,,,Demand,commercial|space_heating,end_use_demand_heat,18.02,TWh/year,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,HIGH,RCP26,2020,CH,,,,Demand,commercial|space_heating,end_use_demand_heat,14.96,TWh/year,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,HIGH,RCP26,2030,CH,,,,Demand,commercial|space_heating,end_use_demand_heat,16.75,TWh/year,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,HIGH,RCP26,2040,CH,,,,Demand,commercial|space_heating,end_use_demand_heat,17.04,TWh/year,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,HIGH,RCP26,2050,CH,,,,Demand,commercial|space_heating,end_use_demand_heat,17.11,TWh/year,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,HIGH,RCP45,2020,CH,,,,Demand,commercial|space_heating,end_use_demand_heat,14.96,TWh/year,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,HIGH,RCP45,2030,CH,,,,Demand,commercial|space_heating,end_use_demand_heat,16.60,TWh/year,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,HIGH,RCP45,2040,CH,,,,Demand,commercial|space_heating,end_use_demand_heat,16.67,TWh/year,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,HIGH,RCP45,2050,CH,,,,Demand,commercial|space_heating,end_use_demand_heat,16.43,TWh/year,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,HIGH,RCP85,2020,CH,,,,Demand,commercial|space_heating,end_use_demand_heat,14.96,TWh/year,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,HIGH,RCP85,2030,CH,,,,Demand,commercial|space_heating,end_use_demand_heat,16.53,TWh/year,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,HIGH,RCP85,2040,CH,,,,Demand,commercial|space_heating,end_use_demand_heat,16.48,TWh/year,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,HIGH,RCP85,2050,CH,,,,Demand,commercial|space_heating,end_use_demand_heat,15.91,TWh/year,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,LOW,CONSTANT,2020,CH,,,,Demand,commercial|space_heating,end_use_demand_heat,14.96,TWh/year,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,LOW,CONSTANT,2030,CH,,,,Demand,commercial|space_heating,end_use_demand_heat,16.69,TWh/year,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,LOW,CONSTANT,2040,CH,,,,Demand,commercial|space_heating,end_use_demand_heat,16.58,TWh/year,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,LOW,CONSTANT,2050,CH,,,,Demand,commercial|space_heating,end_use_demand_heat,16.29,TWh/year,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,LOW,RCP26,2020,CH,,,,Demand,commercial|space_heating,end_use_demand_heat,14.96,TWh/year,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,LOW,RCP26,2030,CH,,,,Demand,commercial|space_heating,end_use_demand_heat,16.23,TWh/year,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,LOW,RCP26,2040,CH,,,,Demand,commercial|space_heating,end_use_demand_heat,15.89,TWh/year,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
